id,displayName,mail
3a3a9584-6de6-4883-92da-4073e17d05e7,LWHS-Algebra 2 P6- Schulte 22-23,Section_2023_484_986553-478556@lwsd.org
3a3e0df6-1e5c-4592-b657-83f14f5b3134,0_ADMINISTRATOR_LOWDERMILK [01]_EMK12_YR_23-24,Section_2024_112_239957-511362@lwsd.org
3a3f7d75-e184-4631-aedd-d410f22c4f45,0_ML CO TAUGHT_HUMBLE [01]_FHMS_YR_22-23,Section_2023_363_156747-500834@lwsd.org
3a3fb52e-45d0-4ef8-a019-884728879c08,10_HOMEROOM_HANER_RHS_YR_23-24,Section_2024_485_618887-504993@lwsd.org
3a415531-de2f-4fa8-a228-c7f81b71a2d3,EHS - AP ART: Per 5 - Jay 23-24,Section_2024_486_215485-501136@lwsd.org
3a43832c-1a09-48b2-a910-ab0cfe3ce17e,stusler Sandbox,GR-CT-stusler-SB@lwsd.org
3a490263-f404-42ea-97c0-86daed82c775,ehobbs Sandbox,GR-CT-ehobbs-SB@lwsd.org
3a4911e0-852e-4517-9458-7a59557d59da,3_TEACHER ASSISTANT_WEBER_LWHS_S2_22-23,Section_2023_484_234476-480066@lwsd.org
3a49e396-c24b-49df-bcba-3c00015781be,ICS - Algebra 1 Per 3 - White,Section_2023_479_885229-494796@lwsd.org
3a4c750e-22c3-4db7-8474-a10ecafb166b,ipalongyas Sandbox,GR-CT-ipalongyas-SB@lwsd.org
3a4caf02-fe82-443e-9da1-3ddfe80977b0,2_SCIENCE 7_NILES_IMS_S1_22-23,Section_2023_377_669382-481551@lwsd.org
3a4d1bda-2aaa-445c-85e0-1298c9941074,6_TEACHER ASSISTANT_WILLIAMS_RHS_S2_22-23,Section_2023_485_299814-517564@lwsd.org
3a4e115c-e1ed-4371-98a3-5a67baf040c0,faksu Sandbox,GR-CT-faksu-SB@lwsd.org
3a4fddc4-5d7b-4a10-85eb-4ce3ab92a9a2,1_SN BIOLOGY_LEE_RHS_S1_22-23,Section_2023_485_547927-476792@lwsd.org
3a514a29-80ef-43aa-8833-1f5a481c0adf,3_FITNESS ADAPTIVE_COLLIER_LWHS_S1_23-24,Section_2024_484_681353-507434@lwsd.org
3a56aa21-72d9-4591-97f1-4853a1183995,kijacobson Sandbox,GR-CT-kijacobson-SB@lwsd.org
3a57cda9-a80b-4c29-addc-043e8026a421,Library_Williams_3rd,Section_2024_146_ELM360-234541@lwsd.org
3a590b71-94e8-43ca-8679-99689656c9d2,EHS - FS Pd 7 - Maars,Section_2023_486_751385-473427@lwsd.org
3a636adc-d607-4dac-8eef-f69ffb46e65b,3_SCIENCE 8_MARKOV_IMS_S1_22-23,Section_2023_377_164991-481568@lwsd.org
3a6b7e07-04b9-4ff1-a549-47f9170cedb9,1_SEE COUNSELOR_OZERI [81a]_EMS_S1_22-23,Section_2023_374_527119-482654@lwsd.org
3a6b9f5b-ff96-4de4-8657-541eae4166f2,dsmith Sandbox,GR-CT-dsmith-SB@lwsd.org
3a6f736e-b4ee-4ab6-8500-3e595d0c50c8,khough Sandbox,GR-CT-khough-SB@lwsd.org
3a6fc8a2-8a34-490e-8513-fc4ea2efdaf8,LWHS - MWH P7 - KIM,Section_2024_484_643227-529516@lwsd.org
3a733c3b-7a5e-4f9b-b28d-9601920590ab,mikmccarthy Sandbox,GR-CT-mikmccarthy-SB@lwsd.org
3a76cdda-3b13-458b-a4ad-e316c9512b0c,2_MATH ANALYSIS_FRIEDMAN_JHS_S1_23-24,Section_2024_482_217726-509761@lwsd.org
3a7734fe-08c4-4a4a-82a0-ea25c4a2ede1,Period 6-History 8th Grade-McMurtry-EMS-2023-24,Section_2024_374_899279-512289@lwsd.org
3a77f4b6-d854-46d8-803f-e120651fbbfa,2_SCIENCE 7_NILES_IMS_S2_22-23,Section_2023_377_669382-481564@lwsd.org
3a7d28e6-00b0-41af-8977-7b43b6a6df57,Grade 4_VELASQUEZ_EINST_22-23,Section_2023_124_837339-VEL@lwsd.org
3a7f954a-3b18-4d9a-bec8-79c0afe8b906,LIBRARY K_FITZMAURICE_THORE_22-23,Section_2023_102_ELM060-861486@lwsd.org
3a7fcfe3-a86d-4436-b346-ea0c7a5ab82e,5_FITNESS 7_DONNELL_EMS_S2_22-23,Section_2023_374_368963-482393@lwsd.org
3a820b63-168b-44a9-a704-b24871a5ea09,1_AP CALCULUS BC_ILIESCU_RHS_S1_22-23,Section_2023_485_388221-475982@lwsd.org
3a8264f3-c1eb-42ed-9241-0f77a68f13bc,7_STUDY SKILLS_SREERAMALU_EHS_S1_22-23,Section_2023_486_251794-472183@lwsd.org
3a82e39c-aaeb-4227-9cde-ca9913fc5ed0,cwesson-mast Sandbox,GR-CT-cwesson-mast-SB@lwsd.org
3a842f55-94a2-4109-951d-699752b0715e,4_ML BEGINNING_SKALISKY_KAMS_S2_22-23,Section_2023_367_862798-498212@lwsd.org
3a8842ed-e0f2-4e5a-afeb-9e5f2d871400,STEM Biomedical Engineering Club,STEMBiomedicalEngineeringClub@lwsd.org
3a8891bf-4a65-443a-910a-8f770812ae94,EHS JPN3 P5 MIZUNO 22-23,Section_2023_486_874259-472772@lwsd.org
3a9145fd-9e9e-4b68-82d4-bbb315a44c20,6_ENGLISH 9_MONAGHAN_EMHS_N1_22-23,Section_2023_480_613573-499205@lwsd.org
3a92c03c-77c3-474a-813a-94775d537984,CLT Leadership Framework PGE,GR-CLTLeadershipFrameworkPGE@lwsd.org
3a959b01-1814-4735-b086-a99d8c301d6c,4_LEADERSHIP DEVELOPMENT_KAUFMAN_EMHS_N7_22-23,Section_2023_480_983745-490256@lwsd.org
3a95bed0-3b7e-4b07-a8aa-7c9611c5e9b0,P4 INDUSTRIAL DESIGN-3D PRINTING OKUN RHS S2 22-23,Section_2023_485_144841-473966@lwsd.org
3a95dfe6-6fb8-4550-865e-41ba6b3c6caf,Grade 5_SCHAUTZ_RHES_23-24,Section_2024_115_843921-SCH@lwsd.org
3a96fa1a-bcc0-4cfb-b75f-51205ef061e3,Grade 3_SKINNER_PARKS_23-24,Section_2024_141_954825-SKI@lwsd.org
3a9806de-0a36-4011-9073-7e4cd5684093,10_ADMINISTRATOR_MONSON [P8]_JHS_YR_23-24,Section_2024_482_237519-510565@lwsd.org
3a9ba4dd-6dd5-4720-b29f-6d669f57e5a0,LWHS - CITES - P3 - THODY,Section_2023_484_932247-479231@lwsd.org
3a9d35a6-b431-44e5-995c-bf492101b183,2_TEACHER ASSISTANT_MONTOYA_RHS_S1_23-24,Section_2024_485_816732-529078@lwsd.org
3a9e774d-5861-4c55-9f87-576ad5482eaf,5_ADAPTIVE_CAYER_RHS_S1_23-24,Section_2024_485_387731-504811@lwsd.org
3a9fe1fe-75c5-4bde-8355-b02467ca67dc,4_AP JAPANESE LANG_KUYPER_RHS_S2_22-23,Section_2023_485_612355-475428@lwsd.org
3aa10c5b-7fae-4977-9f62-deacce2fbb4f,Tesla STEM High School,GR-TeslaSTEMHighSchool@lwsd.org
3aa33643-d959-4b68-b3b5-e28a8244064c,2_CHEMISTRY IN EARTH SYSTEM_HALE_LWHS_S1_22-23,Section_2023_484_484539-479213@lwsd.org
3aa48b2a-ab56-4e12-b300-afb97c7aa573,EIA Spring 2021,GR-SpringEIA2021@lwsd.org
3aa498c9-813d-4ee5-b557-29cee305df13,KANG TV News,GR-LWHS-Leadership-SCA@lwsd.org
3aa66a3b-f960-41ce-bfcb-ad1c7b4be7f3,9_HEALTH 1_PARKER_TESLA_S1_23-24,Section_2024_487_795113-513166@lwsd.org
3aa98ce4-1980-40ed-b431-8059b3ef8a6d,3_SPANISH 4_SANCHEZ_JHS_S1_22-23,Section_2023_482_541496-495517@lwsd.org
3aa9cdee-cd4e-4cc2-87c2-f37cd3402caa,2_TEACHER ASSISTANT_TOURAN_TESLA_S1_23-24,Section_2024_487_471287-513298@lwsd.org
3aaccd58-ab70-4004-b75e-e61bd37c96ea,1_PEER TUTOR_STURTEVANT_TESLA_S1_22-23,Section_2023_487_754949-487690@lwsd.org
3aace509-7011-4bc9-ba1f-d36dda01165c,1_SCIENCE 6_JESTER_RMS_S1_23-24,Section_2024_371_211229-514064@lwsd.org
3ab3362e-45d2-41ec-839c-ac6592c4c5b2,9_CONTRACTUAL SCHOOL_BELL [01]_LWHS_YR_22-23,Section_2023_484_699335-481333@lwsd.org
3ab54f15-1e6d-408f-a027-c78ea3f8efc6,Grade 2_HOLMEN_ROCKW_23-24,Section_2024_121_437947-HOL@lwsd.org
3ab5e62a-874e-42fe-b732-5c0ea48072e8,4_AP US GOVERNMENT_MCDONALD_RHS_S1_22-23,Section_2023_485_122888-491507@lwsd.org
3ab602cc-fa81-4fea-bd61-0dbf7097b603,Grade 1_WALLACE_RUSH_22-23,Section_2023_118_548469-WAL@lwsd.org
3ab81244-e698-43e6-8a4c-c180787b320e,1_HEALTH_LIFETIME WELLNESS_BARNSBY_RHS_S1_23-24,Section_2024_485_997129-505333@lwsd.org
3ab88df7-2413-468b-a7df-1bebe95f6d92,4_CONCERT BAND_CURREY_KAMS_S1_22-23,Section_2023_367_936534-485090@lwsd.org
3abd525f-4746-4d5f-93d3-c6fec849d5b0,3_TEACHER ASSISTANT_PEREIRA_KAMS_S1_23-24,Section_2024_367_476529-529818@lwsd.org
3abd80b3-a1b0-4bb1-bd3b-7085bf3fabeb,MULTILINGUAL LEARNERS_KRUEGER_ALCOT_22-23,Section_2023_153_ELM875-KRU@lwsd.org
3ac30bbc-eab9-424f-9c56-09c021cf2a55,LWHS - PITU P7 - Elliot (23-24),Section_2024_484_594641-507664@lwsd.org
3ac60b0b-8d55-4384-b106-707cc427ddfd,6_ALGEBRA 1_SCHWABENBAUE_RHS_S2_22-23,Section_2023_485_398835-475623@lwsd.org
3acba799-a26a-4f2a-8f3f-b0659ae6f1d7,LWSD Student Advisory Board (High School),GR-LWSDStudentAdvisoryBoardHighSchool@lwsd.org
3ad50027-cc1b-4d77-aeb8-a78938e0ea9b,10_ADVISORY CLASS_STRAIGHT [8L]_RHMS_S2_22-23,Section_2023_369_537684-484961@lwsd.org
3ad53ffa-fe23-4b7b-9b08-fb874475c25c,2_ENGLISH 8_GARRELS_FHMS_S2_22-23,Section_2023_363_749729-485832@lwsd.org
3ada5165-bdd5-45cf-a415-c44135941f40,7_AP CHEMISTRY_MILLER_RHS_S1_22-23,Section_2023_485_445321-476687@lwsd.org
3ada9ea7-819a-4530-870d-56dcd582d94d,ICS - AP Calculus P7 - Sullivan,Section_2024_479_571948-510780@lwsd.org
3add01f8-6d42-4210-8401-6f9e5ba0fac8,3_PRE-CALCULUS HONORS_Mrs.B_RHS_S2_22-23,Section_2023_485_327652-475924@lwsd.org
3add5ba5-e132-405e-91d6-6645f0a7104c,4_PEER TUTOR_FORTNEY_EMS_S1_23-24,Section_2024_374_893556-525540@lwsd.org
3ae0eff4-cf57-4a5d-8324-08453860df3b,Strong Falcon Time,Section_2024_363_421399-516583@lwsd.org
3ae897fe-99da-4922-b41c-ea5aeb2c6038,5_ML ADVANCED_HUMBLE_FHMS_S2_22-23,Section_2023_363_156747-485729@lwsd.org
3aea00e4-5c53-42f6-8a7b-c5304cdc5f46,SAFETY NET MATH_PERRY_SANDB_22-23,Section_2023_106_ELM855-PER@lwsd.org
3aeaf88f-5d16-47d2-8e9d-b319f5f061a6,6_CHEMISTRY IN EARTH SYSTEM_BASI_EHS_S1_22-23,Section_2023_486_195718-473322@lwsd.org
3aecd640-c12b-492e-91c6-e5438fbb3cb5,5_FITNESS 6_THIRTYACRE_IMS_S1_23-24,Section_2024_377_476911-525482@lwsd.org
3aed463e-03fa-420e-b4b9-30ccdde88271,6_Q DIGITAL MEDIA _HANLEY_RMS_Q4_22-23,Section_2023_371_247159-483001@lwsd.org
3aee237c-c0c1-4dda-8eef-1812e19d9698,RHS Spanish 1 (Period 6) - Hoffmann,Section_2023_485_732448-475434@lwsd.org
3af3683c-8e79-4c11-9ba6-ba939d9310ab,Collaborating with OneNote Class Notebook 10/5,GR-CollaboratingwithOneNoteClassNotebook105@lwsd.org
3af3bfd5-d6bb-4d5b-bb68-13ed2dcbded5,2_WIND ENSEMBLE_LAULAINEN_RHMS_S2_22-23,Section_2023_369_592657-484497@lwsd.org
3aff0731-f750-4016-9bf3-c91cee3d7413,ML Entering,Section_2024_371_476775-529185@lwsd.org
3aff462d-d8da-4c71-8a25-01e4e56a939c,10_HOMEROOM-HIGH SCHOOL_WINKLER [72]_JHS_YR_22-23,Section_2023_482_761595-480732@lwsd.org
3b0408eb-33db-4fe5-8a2d-93a09a7c0c41,RThornley Sandbox,GR-CT-RThornley-SB@lwsd.org
3b0753b7-8cc0-4341-acd3-e38f9514e121,4_SOCIAL SKILLS_ORGANIZATION_LOBO_EHS_S1_22-23,Section_2023_486_861565-472219@lwsd.org
3b079de5-f0fc-4122-bc34-9333c96c39b9,2_US HISTORY_DIXON_RHS_S1_22-23,Section_2023_485_849591-476921@lwsd.org
3b0ab025-9d57-462c-b929-8098961d4406,ROCKWELL LIBRARY 5TH GRADE,Section_2023_121_ELM560-136569@lwsd.org
3b0bb07e-bd73-4d37-85c7-432e474e6e8f,3_SPANISH 2_CHELINE_EHS_S1_23-24,Section_2024_486_453522-501906@lwsd.org
3b1073c9-7d3d-4682-94bc-c69c9d910f57,0_SPECIALISTS_MANSFIELD [MAN]_TMS_YR_22-23,Section_2023_372_643233-483655@lwsd.org
3b114a7e-be70-4e82-a498-d348a185ce60,APUSH 7th 22-23,Section_2023_484_157718-497570@lwsd.org
3b120d98-d72e-47d5-9ff1-3e20731d9123,7_PHYSICS IN THE UNIVERSE_DEMIR_JHS_S1_23-24,Section_2024_482_866332-510073@lwsd.org
3b1362ac-c2cb-4eda-931d-3fae1e4a3a03,0_ADMINISTRATOR_APPLE [G10]_EHS_YR_23-24,Section_2024_486_925253-504352@lwsd.org
3b16fc85-d294-4740-b43f-ec8bded668a6,LIBRARY 1_CLAWSON_FRANK_22-23,Section_2023_116_ELM160-168432@lwsd.org
3b19f065-440c-4e9c-80e4-d7edc007a0d2,5 QUEST_NICKELS_BELL_23-24,Section_2024_107_411318-NIC@lwsd.org
3b1fd3d9-de1b-4c86-8776-5ff6a66e93b0,LIBRARY K_FLESSNER_PARKS_22-23,Section_2023_141_ELM060-692362@lwsd.org
3b21fd4d-575e-40ba-a15d-b4fc62590c9f,Redmond Learning Community,GR-RedmondLearningCommunity@lwsd.org
3b221553-899b-40bc-af84-31dbd50e2b30,7_PHYSICS IN THE UNIVERSE_PETERSEN_LWHS_S2_22-23,Section_2023_484_856876-479301@lwsd.org
3b26f50c-92fd-4be1-b57e-8c4bebecfd89,3_PEER TUTOR_FORTNEY_EMS_S1_23-24,Section_2024_374_893556-525539@lwsd.org
3b2974bd-1301-40e6-94c9-26584b98f9b9,6_FITNESS_FENWICK_RMS_S1_23-24,Section_2024_371_873253-514312@lwsd.org
3b2ed986-e21f-42fc-acc3-64e7993a492e,4th period - Study Skills 7/8 - Gullitti,Section_2024_374_412928-512345@lwsd.org
3b316766-703b-492f-b6ca-942f37d901b4,10_HOMEROOM-HIGH SCHOOL_CHENG [13]_JHS_YR_22-23,Section_2023_482_952967-480578@lwsd.org
3b319a66-1c38-4942-9fa6-bc14873b7444,jelau Sandbox,GR-CT-jelau-SB@lwsd.org
3b336e6b-2db7-44b5-bcb7-11074323ba2d,6_ENGLISH 8_MARTIN_KAMS_S1_22-23,Section_2023_367_329984-484839@lwsd.org
3b3f8590-efe3-46c4-bc18-58cafc2575da,2_ELL INTERMEDIATE_BUTTS_RHS_S1_22-23,Section_2023_485_762468-499376@lwsd.org
3b40ee30-1aa6-462f-972e-d6725b2db201,7_ART 1_ROSS_EMHS_N6_22-23,Section_2023_480_478171-490304@lwsd.org
3b4161c6-43c8-4314-be15-487d25416ce6,0_ADVISEE LIST_GILBERT [GIL]_EMK12_YR_23-24,Section_2024_112_146726-511356@lwsd.org
3b42690b-6e4f-4823-8147-9fa350934dbe,agustav Sandbox,GR-CT-agustav-SB@lwsd.org
3b4a195b-7603-434a-925e-4a6392037b1d,6th period - Social Studies 6 - LaMonte - 22-23,Section_2023_377_124984-481824@lwsd.org
3b4d0851-0163-4df4-acb7-f417543b592a,6_LAW_JUSTICE_BREYSSE_JHS_S2_22-23,Section_2023_482_921388-495594@lwsd.org
3b4da6df-100f-462d-b350-d74034d6e424,bgreen Sandbox,GR-CT-bgreen-SB@lwsd.org
3b52b790-6cdb-4685-9a5c-ffda5693b7a6,K5 HIGHLY CAPABLE ELA_NAKATSU_AUDUB_23-24,Section_2024_119_ELM840-NAK@lwsd.org
3b5516e9-8d9f-4f6d-a727-dafb33600836,cstoneman Sandbox,GR-CT-cstoneman-SB@lwsd.org
3b571ce6-e9e3-4668-8cf6-0d6cfd430a6c,7_CAMBRIDGE BIOLOGY-A LEVEL_CLEMENTE_JHS_S2_22-23,Section_2023_482_438212-479619@lwsd.org
3b5c9c32-f6e9-418d-853b-20eb828a550c,vwhitley Sandbox,GR-CT-vwhitley-SB@lwsd.org
3b5cfdf3-d03c-4440-9bf6-fc1de9f509f9,0_COUNSELOR_COONS [COO]_TMS_YR_23-24,Section_2024_372_288437-513985@lwsd.org
3b5d8420-dd92-4885-bf2e-b7e057436124,wgardner Sandbox,GR-CT-wgardner-SB@lwsd.org
3b5e0c80-2108-4176-aeb4-28722e753539,1_TEACHER ASSISTANT_BURNSTEAD_RHS_S1_22-23,Section_2023_485_799511-499850@lwsd.org
3b5fac63-bd90-4189-8c11-54d7c138352d,mbyars Sandbox,GR-CT-mbyars-SB@lwsd.org
3b602930-ba32-4745-8db2-22537c37442a,3_ENGLISH 8_FRANK_TMS_S1_22-23,Section_2023_372_325368-482950@lwsd.org
3b61a086-1742-4249-bfdc-6041a68a1b79,1_FRENCH 2_MAXWELL_RHS_S2_22-23,Section_2023_485_733222-475390@lwsd.org
3b633337-cfcd-4f99-88dd-e199795c4374,3_STEM EXPO PLANNING,Section_2023_487_862846-487696@lwsd.org
3b63b708-6631-4c0a-9307-38e6e70f80fb,10_HOMEROOM-HIGH SCHOOL_SCHUERHOLZ [36]_JHS_YR_23-24,Section_2024_482_278174-510488@lwsd.org
3b6bf5e8-a742-48d0-9678-5232e0a06e9b,1_ASTRONOMY_HUSE_RHS_S2_22-23,Section_2023_485_691219-476789@lwsd.org
3b6f0f62-63f2-437c-9d6a-fc0c4f5ee633,7_INTRO TO ENGINEERING DESIGN_CURRY_RHS_S1_23-24,Section_2024_485_837266-504618@lwsd.org
3b6f30b3-bcc5-4ba7-a3e3-aee2844a19d6,4_AP PSYCHOLOGY_GERDES_JHS_S1_23-24,Section_2024_482_157752-509270@lwsd.org
3b6fc7b7-d878-4f1a-a775-2284ccd5dc4d,MDAMAN Sandbox,GR-CT-MDAMAN-SB@lwsd.org
3b73fbd8-3f71-4571-900a-8a5c3cb0f3fe,PE 4_ELSTON_MEAD_23-24,Section_2024_158_ELM470-661631@lwsd.org
3b75f7e2-ebd3-4759-9c46-db8dfb27ee04,7_ORGANIZATION_Mawhinney_LWHS_S1_22-23,Section_2023_484_495857-495912@lwsd.org
3b78403d-90d9-4a03-821a-f0ef85013177,SPECIALISTS_SENFT [SEN]_COMM_23-24,Section_2024_111_ELM900-SEN@lwsd.org
3b79ea7a-9ddf-4cca-881d-aa0531573317,2_TEACHER ASSISTANT_SADOWSKY_KAMS_S1_23-24,Section_2024_367_796979-528517@lwsd.org
3b7b6f52-40ce-4c2c-9270-0d9d5f4b0281,1_TEACHER ASSISTANT_NORTON_TMS_S1_23-24,Section_2024_372_721163-513888@lwsd.org
3b7bc6a1-649e-43e2-8968-12f8716474a3,3_ELA EXTENSION 6_EBERHARDT_RHMS_S1_22-23,Section_2023_369_323179-484673@lwsd.org
3b7e723e-b679-4d57-bed0-46206e97cfaa,2_AP STATISTICS_CHERRY_RHS_S1_22-23,Section_2023_485_791877-474038@lwsd.org
3b810fe6-e4b5-480e-9c6b-c052c8948f5d,P7_TEAM SPORTS_MENDOZA-TOVAR_S1_23-24,Section_2024_484_999788-507467@lwsd.org
3b85de07-045d-4226-adb4-f7c62d2b92d2,PE K_WOMBLE_TWAIN_23-24,Section_2024_114_ELM070-623496@lwsd.org
3b860f8d-075e-4777-8593-2eb81639e8d1,7_AP CHEMISTRY_WIKRENT_EHS_S2_22-23,Section_2023_486_457986-498064@lwsd.org
3b86bf44-9c12-4470-886d-ab31dd8da45f,6th_SSMS_MIDBOE_22-23,Section_2023_361_123482-494962@lwsd.org
3b8877cb-daf2-46e9-b9c6-a5f8bb6ab1c4,3_Health_Lemley_KaMS_S1_22-23,Section_2023_367_245347-484861@lwsd.org
3b8f0cba-8f63-4235-b9ae-61ea03bcec77,5_BIOLOGY IN THE EARTH SYSTEM_CARTER_JHS_S2_22-23,Section_2023_482_747876-479581@lwsd.org
3b8f4c9d-fb1f-4774-a94f-355c9aa29433,sicheng Sandbox,GR-CT-sicheng-SB@lwsd.org
3b906460-d2d4-46cd-8c85-6880272ec3ce,6_ENGLISH 12 INNOVATE_IMAGIN_MAJOR_EHS_S2_22-23,Section_2023_486_823233-472615@lwsd.org
3b93237b-00cf-41ac-a78c-07e66150aa10,4_SOCIAL STUDIES 6_HAKES MILLER_KIMS_S1_22-23,Section_2023_365_724187-495049@lwsd.org
3b93c6d1-b0ea-4a50-9585-a512f56fb560,5_PEER TUTOR_SALMI_JHS_S2_22-23,Section_2023_482_116682-500089@lwsd.org
3b93e1a6-0534-448a-a0cb-5501c56395c1,7_PEER TUTOR_CROWE_TESLA_S1_23-24,Section_2024_487_992786-512828@lwsd.org
3b948d3d-5884-4757-b97b-b28f4f251180,4_PEER TUTOR_KITTAY_TESLA_S1_23-24,Section_2024_487_465114-512839@lwsd.org
3b974df6-205e-4a37-a128-0774955a4589,10_HOMEROOM-HIGH SCHOOL_SCHILATY [51]_JHS_YR_23-24,Section_2024_482_656165-510503@lwsd.org
3b99ce95-be7e-48cb-8655-89c3b0ccab95,5_CULINARY ARTS I_KRAFT_JHS_S1_22-23,Section_2023_482_167322-477983@lwsd.org
3ba3c6d3-6ab7-4207-b166-d8b2d09921fc,IMS - 6th LA Per. 3 - Damey,Section_2024_377_249958-511861@lwsd.org
3ba5380d-149a-4d75-ad3d-17335ebf2ce4,5_TEACHER ASSISTANT_BROWN_LWHS_S1_23-24,Section_2024_484_891439-508629@lwsd.org
3baaaab5-b9a9-4975-a544-71bf17c846ea,2_WIND ENSEMBLE_KRUSE_LWHS_S1_23-24,Section_2024_484_653149-507403@lwsd.org
3bab03a9-41f0-45f9-911c-253f1d2f91e2,6th Grade Leadership-P.3-Wojcek-S1,Section_2023_372_331971-483384@lwsd.org
3bb07b6c-bea2-4669-9e49-88ae3010330c,3_ENGLISH 7_KOSANKE_IMS_S1_22-23,Section_2023_377_872368-498367@lwsd.org
3bb1aee4-1763-4870-9269-734a66fe3346,2_LEADERSHIP DEVELOPMENT_KAUFMAN_EMHS_N2_23-24,Section_2024_480_983745-525516@lwsd.org
3bb2aa7c-ef7f-4242-a004-5e98c73761c0,6 Stearns Science,Section_2024_369_892769-514679@lwsd.org
3bbc5f02-9587-4102-9303-a4ce42617329,10_FALCON TIME_MOSELEY [32]_FHMS_YR_22-23,Section_2023_363_897951-486140@lwsd.org
3bbf9b6d-866a-47b0-8134-260116a49f9c,Ryan Bahm's Personal Group,GR-RyanServer@lwsd.org
3bbfa873-c717-461a-be08-eba643983401,2nd PERIOD_9TH WORLD HISTORY_MONTOYA_RHS_S1_22-23,Section_2023_485_816732-476859@lwsd.org
3bc068ae-2618-478a-b61b-c4faa401a092,Sandbox JHS - Computer Science - Nishiwaki,GR-CT-kinishiwaki-SB@lwsd.org
3bc22734-c17a-4265-b92d-ffcfdae4adf4,5_US HISTORY 2_WA STATE HISTORY_KERN_RMS_S2_22-23,Section_2023_371_889737-483854@lwsd.org
3bc22b44-e91a-4fd8-b9e0-03eecdfc36cd,MUSIC 5_ACHESON_PARKS_22-23,Section_2023_141_ELM565-116267@lwsd.org
3bc2606e-9b7c-4bad-b2e5-976f2dacdcb2,3_ALGEBRA 2_WILSON_RHS_S1_23-24,Section_2024_485_396443-505411@lwsd.org
3bc57faf-dfe3-45ac-8067-5bc6f3855e12,0_ADMINISTRATOR_PATTERSON [G08]_KAMS_YR_23-24,Section_2024_367_812418-515786@lwsd.org
3bc7594e-6593-4f1f-b922-d2db71e4bb59,3_POP CULTURE GLBL SOC MOVEMENTS_SHODA_LWHS_S2_22-23,Section_2023_484_683254-497579@lwsd.org
3bd49872-b29e-430c-906b-87753362f2c0,EHS_Period 4_UW Astronomy_Retzlaff_22-23,Section_2023_486_717398-473439@lwsd.org
3bd5eadd-061f-4717-82f8-57329bf309dd,Grade 4_CHANG_SMITH_23-24,Section_2024_156_524994-CHA@lwsd.org
3bdb3f79-fca4-4388-9c23-b78bca768a4c,5_US HISTORY 2_WA STATE HISTORY_BURROW_KAMS_S1_22-23,Section_2023_367_461953-485067@lwsd.org
3bdfb12d-a225-43d1-a036-4043432fe600,6_WORLD SOCIAL STUDIES 2_MICKEL_RHS_S1_23-24,Section_2024_485_996965-506014@lwsd.org
3be5015a-448e-4ee9-89ff-58bfffee5e85,kmetz Sandbox,GR-CT-kmetz-SB@lwsd.org
3bee6e3b-b6fb-4910-a2dd-6fe0ef6c436b,3_PHYSICS IN THE UNIVERSE_DEMIR_JHS_S1_22-23,Section_2023_482_866332-479722@lwsd.org
3bf1a8df-eb47-4b1a-bd9d-0aeba54c152c,3_ENGLISH 8_STRAIGHT_RHMS_S2_22-23,Section_2023_369_537684-484275@lwsd.org
3bfa0845-f08d-4b26-be78-f140a33f9c1b,2_ELL BASIC_OLTEAN_EMS_S1_22-23,Section_2023_374_634275-481993@lwsd.org
3c01e6e9-c356-457c-afc1-b34bb8e85ed1,2_FITNESS_FENWICK_RMS_S1_23-24,Section_2024_371_873253-514308@lwsd.org
3c0954d0-de3e-4d79-9ff2-dc8874bf3933,LIBRARY K_CONKLIN_RHES_22-23,Section_2023_115_ELM060-144682@lwsd.org
3c12b5c0-bb2f-4a7a-9a02-9fdd4beb6265,1_HEALTH _PARKER_FHMS_S2_22-23,Section_2023_363_111448-485839@lwsd.org
3c13a861-a0aa-4345-8256-80ed033aa566,10_HOMEROOM-MS_PARTLOW [01]_KAMS_YR_23-24,Section_2024_367_985592-515747@lwsd.org
3c13c842-4687-425c-8ac0-22d7627a3c0f,4th Period- US HISTORY & WA STATE HISTORY BLACKBURN EMS  23-24,Section_2024_374_479538-512287@lwsd.org
3c153e8e-a320-4682-b956-f718710a7578,Grade K_MCLAUGHLIN_BART_22-23,Section_2023_128_643518-McL@lwsd.org
3c17322b-91a6-46a6-be1c-72842eff505a,CIVICS 8-BLAKE-SRVOS-S1_22-23,Section_2023_495_467594-496603@lwsd.org
3c197863-c884-4718-99e9-dca1fadec774,tcapon Sandbox,GR-CT-tcapon-SB@lwsd.org
3c1e00ba-623d-4903-9362-562fd3aca3b8,LIBRARY K_JOHNSON_BAKER_22-23,Section_2023_131_ELM060-589381@lwsd.org
3c1f9030-45c3-4144-a64d-8ce2d1e49080,MUSIC 2_3_GREVSTAD_THORE_23-24,Section_2024_102_ELM285-683135@lwsd.org
3c24c567-219f-4366-b24f-b5408171b688,4_ENGLISH 7_BREWER_EMS_S1_23-24,Section_2024_374_124516-512104@lwsd.org
3c256f4c-ad60-4b65-a6c7-c75f23320be1,PE 2_KOHLWES_KIRK_22-23,Section_2023_109_ELM270-596438@lwsd.org
3c26a8af-a73e-4204-ad57-12ceebd51da5,4_ANATOMY_PHYSIOLOGY_CLEMENTE_JHS_S1_23-24,Section_2024_482_438212-523418@lwsd.org
3c29df75-8518-484d-8d3b-3178a7a13e89,LWHS Class of 2022,GR-LWHS-Classof2022-SCA@lwsd.org
